county_orig	count		county_clean	state	count		state	match	fipscode	error	err2	
TERREBONNE(LA)	3		TERREBONNE	LA	3		LA	TERREBONNE-LA	22109	FALSE	0	
TOM GREEN(TX)	3		TOM GREEN	TX	3		TX	TOM GREEN-TX	48451	FALSE	0	
TRIPP(SD)	3		TRIPP	SD	3		SD	TRIPP-SD	46123	FALSE	0	
UPSHUR(WV)	3		UPSHUR	WV	3		WV	UPSHUR-WV	54097	FALSE	0	
VAN ZANDT(TX)	3		VAN ZANDT	TX	3		TX	VAN ZANDT-TX	48467	FALSE	0	
VERNON(WI)	3		VERNON	WI	3		WI	VERNON-WI	55123	FALSE	0	
WABASHA(MN)	3		WABASHA	MN	3		MN	WABASHA-MN	27157	FALSE	0	
WALLA WALLA(WA)	3		WALLA WALLA	WA	3		WA	WALLA WALLA-WA	53071	FALSE	0	
WAPELLO(IA)	3		WAPELLO	IA	3		IA	WAPELLO-IA	19179	FALSE	0	
WARREN(MO)	3		WARREN	MO	3		MO	WARREN-MO	29219	FALSE	0	
WARREN(TN)	3		WARREN	TN	3		TN	WARREN-TN	47177	FALSE	0	
WASECA(MN)	3		WASECA	MN	3		MN	WASECA-MN	27161	FALSE	0	
WASHINGTON(MD)	3		WASHINGTON	MD	3		MD	WASHINGTON-MD	24043	FALSE	0	
WASHINGTON(TX)	3		WASHINGTON	TX	3		TX	WASHINGTON-TX	48477	FALSE	0	
WETZEL(WV)	3		WETZEL	WV	3		WV	WETZEL-WV	54103	FALSE	0	
WILKES(NC)	3		WILKES	NC	3		NC	WILKES-NC	37193	FALSE	0	
YORK(PA)	3		YORK	PA	3		PA	YORK-PA	42133	FALSE	0	
YUBA(CA)	3		YUBA	CA	3		CA	YUBA-CA	06115	FALSE	0	
ADAMS(PA)	2		ADAMS	PA	2		PA	ADAMS-PA	42001	FALSE	0	
ALAMANCE(NC)	2		ALAMANCE	NC	2		NC	ALAMANCE-NC	37001	FALSE	0	
ALAMOSA(CO)	2		ALAMOSA	CO	2		CO	ALAMOSA-CO	08003	FALSE	0	
ALBANY(WY)	2		ALBANY	WY	2		WY	ALBANY-WY	56001	FALSE	0	
ALBEMARLE(VA)	2		ALBEMARLE	VA	2		VA	ALBEMARLE-VA	51003	FALSE	0	
ALLEN(KS)	2		ALLEN	KS	2		KS	ALLEN-KS	20001	FALSE	0	
ALLEN(KY)	2		ALLEN	KY	2		KY	ALLEN-KY	21003	FALSE	0	
ALLEN(LA)	2		ALLEN	LA	2		LA	ALLEN-LA	22003	FALSE	0	
ANDERSON(KS)	2		ANDERSON	KS	2		KS	ANDERSON-KS	20003	FALSE	0	
AROOSTOOK(ME)	2		AROOSTOOK	ME	2		ME	AROOSTOOK-ME	23003	FALSE	0	
AUDRAIN(MO)	2		AUDRAIN	MO	2		MO	AUDRAIN-MO	29007	FALSE	0	
BANDERA(TX)	2		BANDERA	TX	2		TX	BANDERA-TX	48019	FALSE	0	
BARROW(GA)	2		BARROW	GA	2		GA	BARROW-GA	13013	FALSE	0	
BARTON(MO)	2		BARTON	MO	2		MO	BARTON-MO	29011	FALSE	0	
BAY(MI)	2		BAY	MI	2		MI	BAY-MI	26017	FALSE	0	
BEAUREGARD(LA)	2		BEAUREGARD	LA	2		LA	BEAUREGARD-LA	22011	FALSE	0	
BECKER(MN)	2		BECKER	MN	2		MN	BECKER-MN	27005	FALSE	0	
BEDFORD(VA)	2		BEDFORD	VA	2		VA	BEDFORD-VA	51019	FALSE	0	
BEE(TX)	2		BEE	TX	2		TX	BEE-TX	48025	FALSE	0	
BERKELEY(WV)	2		BERKELEY	WV	2		WV	BERKELEY-WV	54003	FALSE	0	
BIENVILLE(LA)	2		BIENVILLE	LA	2		LA	BIENVILLE-LA	22013	FALSE	0	
BIG HORN(MT)	2		BIG HORN	MT	2		MT	BIG HORN-MT	30003	FALSE	0	
BLANCO(TX)	2		BLANCO	TX	2		TX	BLANCO-TX	48031	FALSE	0	
BONNER(ID)	2		BONNER	ID	2		ID	BONNER-ID	16017	FALSE	0	
BOONE(AR)	2		BOONE	AR	2		AR	BOONE-AR	05009	FALSE	0	
BOSQUE(TX)	2		BOSQUE	TX	2		TX	BOSQUE-TX	48035	FALSE	0	
BOX BUTTE(NE)	2		BOX BUTTE	NE	2		NE	BOX BUTTE-NE	31013	FALSE	0	
BREMER(IA)	2		BREMER	IA	2		IA	BREMER-IA	19017	FALSE	0	
BROOKINGS(SD)	2		BROOKINGS	SD	2		SD	BROOKINGS-SD	46011	FALSE	0	
BROOME(NY)	2		BROOME	NY	2		NY	BROOME-NY	36007	FALSE	0	
BROWN(MN)	2		BROWN	MN	2		MN	BROWN-MN	27015	FALSE	0	
BROWN(OH)	2		BROWN	OH	2		OH	BROWN-OH	39015	FALSE	0	
BROWN(SD)	2		BROWN	SD	2		SD	BROWN-SD	46013	FALSE	0	
BRYAN(OK)	2		BRYAN	OK	2		OK	BRYAN-OK	40013	FALSE	0	
BULLOCH(GA)	2		BULLOCH	GA	2		GA	BULLOCH-GA	13031	FALSE	0	
BUNCOMBE(NC)	2		BUNCOMBE	NC	2		NC	BUNCOMBE-NC	37021	FALSE	0	
BURNETT(WI)	2		BURNETT	WI	2		WI	BURNETT-WI	55013	FALSE	0	
BUTTE(CA)	2		BUTTE	CA	2		CA	BUTTE-CA	06007	FALSE	0	
CAMDEN(GA)	2		CAMDEN	GA	2		GA	CAMDEN-GA	13039	FALSE	0	
CAMDEN(MO)	2		CAMDEN	MO	2		MO	CAMDEN-MO	29029	FALSE	0	
CAMPBELL(KY)	2		CAMPBELL	KY	2		KY	CAMPBELL-KY	21037	FALSE	0	
CAMPBELL(WY)	2		CAMPBELL	WY	2		WY	CAMPBELL-WY	56005	FALSE	0	
CANDLER(GA)	2		CANDLER	GA	2		GA	CANDLER-GA	13043	FALSE	0	
CARROLL(IL)	2		CARROLL	IL	2		IL	CARROLL-IL	17015	FALSE	0	
CASEY(KY)	2		CASEY	KY	2		KY	CASEY-KY	21045	FALSE	0	
CHARLES(MD)	2		CHARLES	MD	2		MD	CHARLES-MD	24017	FALSE	0	
CHEATHAM(TN)	2		CHEATHAM	TN	2		TN	CHEATHAM-TN	47021	FALSE	0	
CHELAN(WA)	2		CHELAN	WA	2		WA	CHELAN-WA	53007	FALSE	0	
CHESTER(SC)	2		CHESTER	SC	2		SC	CHESTER-SC	45023	FALSE	0	
CLALLAM(WA)	2		CLALLAM	WA	2		WA	CLALLAM-WA	53009	FALSE	0	
CLAY(AR)	2		CLAY	AR	2		AR	CLAY-AR	05021	FALSE	0	
CLAY(FL)	2		CLAY	FL	2		FL	CLAY-FL	12019	FALSE	0	
CLAYTON(IA)	2		CLAYTON	IA	2		IA	CLAYTON-IA	19043	FALSE	0	
CLEARWATER(MN)	2		CLEARWATER	MN	2		MN	CLEARWATER-MN	27029	FALSE	0	
CLINTON(KY)	2		CLINTON	KY	2		KY	CLINTON-KY	21053	FALSE	0	
COLUMBIA(GA)	2		COLUMBIA	GA	2		GA	COLUMBIA-GA	13073	FALSE	0	
COMANCHE(KS)	2		COMANCHE	KS	2		KS	COMANCHE-KS	20033	FALSE	0	
COMANCHE(TX)	2		COMANCHE	TX	2		TX	COMANCHE-TX	48093	FALSE	0	
COWLEY(KS)	2		COWLEY	KS	2		KS	COWLEY-KS	20035	FALSE	0	
CRAWFORD(IN)	2		CRAWFORD	IN	2		IN	CRAWFORD-IN	18025	FALSE	0	
CREEK(OK)	2		CREEK	OK	2		OK	CREEK-OK	40037	FALSE	0	
CRENSHAW(AL)	2		CRENSHAW	AL	2		AL	CRENSHAW-AL	01041	FALSE	0	
CROCKETT(TN)	2		CROCKETT	TN	2		TN	CROCKETT-TN	47033	FALSE	0	
DALLAS(AR)	2		DALLAS	AR	2		AR	DALLAS-AR	05039	FALSE	0	
DALLAS(MO)	2		DALLAS	MO	2		MO	DALLAS-MO	29059	FALSE	0	
DARKE(OH)	2		DARKE	OH	2		OH	DARKE-OH	39037	FALSE	0	
DAUPHIN(PA)	2		DAUPHIN	PA	2		PA	DAUPHIN-PA	42043	FALSE	0	
DAWSON(NE)	2		DAWSON	NE	2		NE	DAWSON-NE	31047	FALSE	0	
DECATUR(IA)	2		DECATUR	IA	2		IA	DECATUR-IA	19053	FALSE	0	
DECATUR(TN)	2		DECATUR	TN	2		TN	DECATUR-TN	47039	FALSE	0	
DELAWARE(IA)	2		DELAWARE	IA	2		IA	DELAWARE-IA	19055	FALSE	0	
DESCHUTES(OR)	2		DESCHUTES	OR	2		OR	DESCHUTES-OR	41017	FALSE	0	
DISTRICT OF COLUMBIA(DC)	2		DISTRICT OF COLUMBIA	DC	2		DC	DISTRICT OF COLUMBIA-DC	11001	FALSE	0	
DOOLY(GA)	2		DOOLY	GA	2		GA	DOOLY-GA	13093	FALSE	0	
DOOR(WI)	2		DOOR	WI	2		WI	DOOR-WI	55029	FALSE	0	
EDDY(NM)	2		EDDY	NM	2		NM	EDDY-NM	35015	FALSE	0	
EMPORIA CITY(VA)	2		EMPORIA CITY	VA	2		VA	EMPORIA CITY-VA	51595	FALSE	0	
ERATH(TX)	2		ERATH	TX	2		TX	ERATH-TX	48143	FALSE	0	
EVANGELINE(LA)	2		EVANGELINE	LA	2		LA	EVANGELINE-LA	22039	FALSE	0	
FAIRFAX CITY(VA)	2		FAIRFAX CITY	VA	2		VA	FAIRFAX CITY-VA	51600	FALSE	0	
FANNIN(TX)	2		FANNIN	TX	2		TX	FANNIN-TX	48147	FALSE	0	
FAYETTE(AL)	2		FAYETTE	AL	2		AL	FAYETTE-AL	01057	FALSE	0	
FLEMING(KY)	2		FLEMING	KY	2		KY	FLEMING-KY	21069	FALSE	0	
FRANKLIN(MA)	2		FRANKLIN	MA	2		MA	FRANKLIN-MA	25011	FALSE	0	
FRANKLIN(WA)	2		FRANKLIN	WA	2		WA	FRANKLIN-WA	53021	FALSE	0	
GRAYSON(VA)	2		GRAYSON	VA	2		VA	GRAYSON-VA	51077	FALSE	0	
GREENE(MS)	2		GREENE	MS	2		MS	GREENE-MS	28041	FALSE	0	
GREENE(VA)	2		GREENE	VA	2		VA	GREENE-VA	51079	FALSE	0	
GUAM(GU)	2		GUAM	GU	2		GU	GUAM-GU	66010	FALSE	0	
GUERNSEY(OH)	2		GUERNSEY	OH	2		OH	GUERNSEY-OH	39059	FALSE	0	
HARALSON(GA)	2		HARALSON	GA	2		GA	HARALSON-GA	13143	FALSE	0	
HARFORD(MD)	2		HARFORD	MD	2		MD	HARFORD-MD	24025	FALSE	0	
HARRIS(GA)	2		HARRIS	GA	2		GA	HARRIS-GA	13145	FALSE	0	
HARRISON(TX)	2		HARRISON	TX	2		TX	HARRISON-TX	48203	FALSE	0	
HART(KY)	2		HART	KY	2		KY	HART-KY	21099	FALSE	0	
HAYWOOD(TN)	2		HAYWOOD	TN	2		TN	HAYWOOD-TN	47075	FALSE	0	
HENDERSON(NC)	2		HENDERSON	NC	2		NC	HENDERSON-NC	37089	FALSE	0	
HENDERSON(TX)	2		HENDERSON	TX	2		TX	HENDERSON-TX	48213	FALSE	0	
HENRY(KY)	2		HENRY	KY	2		KY	HENRY-KY	21103	FALSE	0	
HILLSDALE(MI)	2		HILLSDALE	MI	2		MI	HILLSDALE-MI	26059	FALSE	0	
HOT SPRING(AR)	2		HOT SPRING	AR	2		AR	HOT SPRING-AR	05059	FALSE	0	
HOUSTON(MN)	2		HOUSTON	MN	2		MN	HOUSTON-MN	27055	FALSE	0	
HOUSTON(TN)	2		HOUSTON	TN	2		TN	HOUSTON-TN	47083	FALSE	0	
HUMBOLDT(NV)	2		HUMBOLDT	NV	2		NV	HUMBOLDT-NV	32013	FALSE	0	
IBERVILLE(LA)	2		IBERVILLE	LA	2		LA	IBERVILLE-LA	22047	FALSE	0	
IMPERIAL(CA)	2		IMPERIAL	CA	2		CA	IMPERIAL-CA	06025	FALSE	0	
INDIAN RIVER(FL)	2		INDIAN RIVER	FL	2		FL	INDIAN RIVER-FL	12061	FALSE	0	
INDIANA(PA)	2		INDIANA	PA	2		PA	INDIANA-PA	42063	FALSE	0	
JACKSON(IA)	2		JACKSON	IA	2		IA	JACKSON-IA	19097	FALSE	0	
JACKSON(LA)	2		JACKSON	LA	2		LA	JACKSON-LA	22049	FALSE	0	
JASPER(IA)	2		JASPER	IA	2		IA	JASPER-IA	19099	FALSE	0	
JAY(IN)	2		JAY	IN	2		IN	JAY-IN	18075	FALSE	0	
JO DAVIESS(IL)	2		JO DAVIESS	IL	2		IL	JO DAVIESS-IL	17085	FALSE	0	
JUAB(UT)	2		JUAB	UT	2		UT	JUAB-UT	49023	FALSE	0	
KANABEC(MN)	2		KANABEC	MN	2		MN	KANABEC-MN	27065	FALSE	0	
KANDIYOHI(MN)	2		KANDIYOHI	MN	2		MN	KANDIYOHI-MN	27067	FALSE	0	
KAUFMAN(TX)	2		KAUFMAN	TX	2		TX	KAUFMAN-TX	48257	FALSE	0	
KENNEBEC(ME)	2		KENNEBEC	ME	2		ME	KENNEBEC-ME	23011	FALSE	0	
KENT(DE)	2		KENT	DE	2		DE	KENT-DE	10001	FALSE	0	
KERSHAW(SC)	2		KERSHAW	SC	2		SC	KERSHAW-SC	45055	FALSE	0	
KETCHIKAN GATEWAY(AK)	2		KETCHIKAN GATEWAY	AK	2		AK	KETCHIKAN GATEWAY-AK	02130	FALSE	0	
LAFAYETTE(MO)	2		LAFAYETTE	MO	2		MO	LAFAYETTE-MO	29107	FALSE	0	
LAFOURCHE(LA)	2		LAFOURCHE	LA	2		LA	LAFOURCHE-LA	22057	FALSE	0	
LAKE(MI)	2		LAKE	MI	2		MI	LAKE-MI	26085	FALSE	0	
LAMAR(GA)	2		LAMAR	GA	2		GA	LAMAR-GA	13171	FALSE	0	
LANE(OR)	2		LANE	OR	2		OR	LANE-OR	41039	FALSE	0	
LASSEN(CA)	2		LASSEN	CA	2		CA	LASSEN-CA	06035	FALSE	0	
LAWRENCE(AL)	2		LAWRENCE	AL	2		AL	LAWRENCE-AL	01079	FALSE	0	
LAWRENCE(IL)	2		LAWRENCE	IL	2		IL	LAWRENCE-IL	17101	FALSE	0	
LAWRENCE(TN)	2		LAWRENCE	TN	2		TN	LAWRENCE-TN	47099	FALSE	0	
LEE(GA)	2		LEE	GA	2		GA	LEE-GA	13177	FALSE	0	
LEE(KY)	2		LEE	KY	2		KY	LEE-KY	21129	FALSE	0	
LEE(VA)	2		LEE	VA	2		VA	LEE-VA	51105	FALSE	0	
LEHIGH(PA)	2		LEHIGH	PA	2		PA	LEHIGH-PA	42077	FALSE	0	
LEWIS(KY)	2		LEWIS	KY	2		KY	LEWIS-KY	21135	FALSE	0	
LINCOLN(GA)	2		LINCOLN	GA	2		GA	LINCOLN-GA	13181	FALSE	0	
LINCOLN(KY)	2		LINCOLN	KY	2		KY	LINCOLN-KY	21137	FALSE	0	
LINCOLN(WV)	2		LINCOLN	WV	2		WV	LINCOLN-WV	54043	FALSE	0	
LITTLE RIVER(AR)	2		LITTLE RIVER	AR	2		AR	LITTLE RIVER-AR	05081	FALSE	0	
LOS ALAMOS(NM)	2		LOS ALAMOS	NM	2		NM	LOS ALAMOS-NM	35028	FALSE	0	
LYCOMING(PA)	2		LYCOMING	PA	2		PA	LYCOMING-PA	42081	FALSE	0	
MACON(MO)	2		MACON	MO	2		MO	MACON-MO	29121	FALSE	0	
MACON(NC)	2		MACON	NC	2		NC	MACON-NC	37113	FALSE	0	
MADISON(OH)	2		MADISON	OH	2		OH	MADISON-OH	39097	FALSE	0	
MALHEUR(OR)	2		MALHEUR	OR	2		OR	MALHEUR-OR	41045	FALSE	0	
MANASSAS PARK CITY(VA)	2		MANASSAS PARK CITY	VA	2		VA	MANASSAS PARK CITY-VA	51685	FALSE	0	
MARION(IA)	2		MARION	IA	2		IA	MARION-IA	19125	FALSE	0	
MARSHALL(WV)	2		MARSHALL	WV	2		WV	MARSHALL-WV	54051	FALSE	0	
MARTINSVILLE CITY(VA)	2		MARTINSVILLE CITY	VA	2		VA	MARTINSVILLE CITY-VA	51690	FALSE	0	
MASON(IL)	2		MASON	IL	2		IL	MASON-IL	17125	FALSE	0	
MASSAC(IL)	2		MASSAC	IL	2		IL	MASSAC-IL	17127	FALSE	0	
MATANUSKA SUSITNA(AK)	2		MATANUSKA SUSITNA	AK	2		AK	MATANUSKA SUSITNA-AK	02170	FALSE	0	
MEIGS(OH)	2		MEIGS	OH	2		OH	MEIGS-OH	39105	FALSE	0	
MEIGS(TN)	2		MEIGS	TN	2		TN	MEIGS-TN	47121	FALSE	0	
MERCER(ND)	2		MERCER	ND	2		ND	MERCER-ND	38057	FALSE	0	
MERIWETHER(GA)	2		MERIWETHER	GA	2		GA	MERIWETHER-GA	13199	FALSE	0	
MIDDLESEX(NJ)	2		MIDDLESEX	NJ	2		NJ	MIDDLESEX-NJ	34023	FALSE	0	
MONROE(FL)	2		MONROE	FL	2		FL	MONROE-FL	12087	FALSE	0	
MONTAGUE(TX)	2		MONTAGUE	TX	2		TX	MONTAGUE-TX	48337	FALSE	0	
MUSKINGUM(OH)	2		MUSKINGUM	OH	2		OH	MUSKINGUM-OH	39119	FALSE	0	
NASH(NC)	2		NASH	NC	2		NC	NASH-NC	37127	FALSE	0	
NAVARRO(TX)	2		NAVARRO	TX	2		TX	NAVARRO-TX	48349	FALSE	0	
NEW MADRID(MO)	2		NEW MADRID	MO	2		MO	NEW MADRID-MO	29143	FALSE	0	
NEWTON(MS)	2		NEWTON	MS	2		MS	NEWTON-MS	28101	FALSE	0	
NEZ PERCE(ID)	2		NEZ PERCE	ID	2		ID	NEZ PERCE-ID	16069	FALSE	0	
OKMULGEE(OK)	2		OKMULGEE	OK	2		OK	OKMULGEE-OK	40111	FALSE	0	
ONONDAGA(NY)	2		ONONDAGA	NY	2		NY	ONONDAGA-NY	36067	FALSE	0	
ORANGE(TX)	2		ORANGE	TX	2		TX	ORANGE-TX	48361	FALSE	0	
OSAGE(KS)	2		OSAGE	KS	2		KS	OSAGE-KS	20139	FALSE	0	
OSAGE(MO)	2		OSAGE	MO	2		MO	OSAGE-MO	29151	FALSE	0	
OWSLEY(KY)	2		OWSLEY	KY	2		KY	OWSLEY-KY	21189	FALSE	0	
PAGE(IA)	2		PAGE	IA	2		IA	PAGE-IA	19145	FALSE	0	
PARKER(TX)	2		PARKER	TX	2		TX	PARKER-TX	48367	FALSE	0	
PASQUOTANK(NC)	2		PASQUOTANK	NC	2		NC	PASQUOTANK-NC	37139	FALSE	0	
PATRICK(VA)	2		PATRICK	VA	2		VA	PATRICK-VA	51141	FALSE	0	
PAULDING(OH)	2		PAULDING	OH	2		OH	PAULDING-OH	39125	FALSE	0	
PAYNE(OK)	2		PAYNE	OK	2		OK	PAYNE-OK	40119	FALSE	0	
PENOBSCOT(ME)	2		PENOBSCOT	ME	2		ME	PENOBSCOT-ME	23019	FALSE	0	
PERRY(TN)	2		PERRY	TN	2		TN	PERRY-TN	47135	FALSE	0	
PIERCE(WI)	2		PIERCE	WI	2		WI	PIERCE-WI	55093	FALSE	0	
PIKE(IL)	2		PIKE	IL	2		IL	PIKE-IL	17149	FALSE	0	
PIKE(MO)	2		PIKE	MO	2		MO	PIKE-MO	29163	FALSE	0	
PISCATAQUIS(ME)	2		PISCATAQUIS	ME	2		ME	PISCATAQUIS-ME	23021	FALSE	0	
PLATTE(MO)	2		PLATTE	MO	2		MO	PLATTE-MO	29165	FALSE	0	
PLYMOUTH(IA)	2		PLYMOUTH	IA	2		IA	PLYMOUTH-IA	19149	FALSE	0	
POINTE COUPEE(LA)	2		POINTE COUPEE	LA	2		LA	POINTE COUPEE-LA	22077	FALSE	0	
POLK(MN)	2		POLK	MN	2		MN	POLK-MN	27119	FALSE	0	
POLK(MO)	2		POLK	MO	2		MO	POLK-MO	29167	FALSE	0	
POLK(TX)	2		POLK	TX	2		TX	POLK-TX	48373	FALSE	0	
POWESHIEK(IA)	2		POWESHIEK	IA	2		IA	POWESHIEK-IA	19157	FALSE	0	
PRATT(KS)	2		PRATT	KS	2		KS	PRATT-KS	20151	FALSE	0	
PROWERS(CO)	2		PROWERS	CO	2		CO	PROWERS-CO	08099	FALSE	0	
PUTNAM(FL)	2		PUTNAM	FL	2		FL	PUTNAM-FL	12107	FALSE	0	
PUTNAM(GA)	2		PUTNAM	GA	2		GA	PUTNAM-GA	13237	FALSE	0	
PUTNAM(OH)	2		PUTNAM	OH	2		OH	PUTNAM-OH	39137	FALSE	0	
RAVALLI(MT)	2		RAVALLI	MT	2		MT	RAVALLI-MT	30081	FALSE	0	
ROANE(WV)	2		ROANE	WV	2		WV	ROANE-WV	54087	FALSE	0	
ROANOKE(VA)	2		ROANOKE	VA	2		VA	ROANOKE-VA	51161	FALSE	0	
ROCKBRIDGE(VA)	2		ROCKBRIDGE	VA	2		VA	ROCKBRIDGE-VA	51163	FALSE	0	
ROCKCASTLE(KY)	2		ROCKCASTLE	KY	2		KY	ROCKCASTLE-KY	21203	FALSE	0	
ROCKLAND(NY)	2		ROCKLAND	NY	2		NY	ROCKLAND-NY	36087	FALSE	0	
RUSK(WI)	2		RUSK	WI	2		WI	RUSK-WI	55107	FALSE	0	
SAINT CLAIR(AL)	2		SAINT CLAIR	AL	2		AL	SAINT CLAIR-AL	01115	FALSE	0	
SAINT FRANCOIS(MO)	2		SAINT FRANCOIS	MO	2		MO	SAINT FRANCOIS-MO	#N/A	TRUE	1	
SAINT MARYS(MD)	2		SAINT MARYS	MD	2		MD	SAINT MARYS-MD	#N/A	TRUE	1	
SALINE(MO)	2		SALINE	MO	2		MO	SALINE-MO	29195	FALSE	0	
SAN LUIS OBISPO(CA)	2		SAN LUIS OBISPO	CA	2		CA	SAN LUIS OBISPO-CA	06079	FALSE	0	
SAN PATRICIO(TX)	2		SAN PATRICIO	TX	2		TX	SAN PATRICIO-TX	48409	FALSE	0	
SAN SEBASTIAN(PR)	2		SAN SEBASTIAN	PR	2		PR	SAN SEBASTIAN-PR	#N/A	TRUE	1	
SANTA CRUZ(AZ)	2		SANTA CRUZ	AZ	2		AZ	SANTA CRUZ-AZ	04023	FALSE	0	
SANTA ROSA(FL)	2		SANTA ROSA	FL	2		FL	SANTA ROSA-FL	12113	FALSE	0	
SCOTT(TN)	2		SCOTT	TN	2		TN	SCOTT-TN	47151	FALSE	0	
SHELBY(TX)	2		SHELBY	TX	2		TX	SHELBY-TX	48419	FALSE	0	
SHIAWASSEE(MI)	2		SHIAWASSEE	MI	2		MI	SHIAWASSEE-MI	26155	FALSE	0	
SMYTH(VA)	2		SMYTH	VA	2		VA	SMYTH-VA	51173	FALSE	0	
SOMERSET(ME)	2		SOMERSET	ME	2		ME	SOMERSET-ME	23025	FALSE	0	
SOMERSET(PA)	2		SOMERSET	PA	2		PA	SOMERSET-PA	42111	FALSE	0	
SPENCER(IN)	2		SPENCER	IN	2		IN	SPENCER-IN	18147	FALSE	0	
STEELE(MN)	2		STEELE	MN	2		MN	STEELE-MN	27147	FALSE	0	
STEUBEN(NY)	2		STEUBEN	NY	2		NY	STEUBEN-NY	36101	FALSE	0	
SUSSEX(DE)	2		SUSSEX	DE	2		DE	SUSSEX-DE	10005	FALSE	0	
SUSSEX(VA)	2		SUSSEX	VA	2		VA	SUSSEX-VA	51183	FALSE	0	
TAYLOR(WI)	2		TAYLOR	WI	2		WI	TAYLOR-WI	55119	FALSE	0	
TEHAMA(CA)	2		TEHAMA	CA	2		CA	TEHAMA-CA	06103	FALSE	0	
TERRELL(GA)	2		TERRELL	GA	2		GA	TERRELL-GA	13273	FALSE	0	
TETON(WY)	2		TETON	WY	2		WY	TETON-WY	56039	FALSE	0	
THOMAS(GA)	2		THOMAS	GA	2		GA	THOMAS-GA	13275	FALSE	0	
TODD(MN)	2		TODD	MN	2		MN	TODD-MN	27153	FALSE	0	
TOLLAND(CT)	2		TOLLAND	CT	2		CT	TOLLAND-CT	09013	FALSE	0	
TREMPEALEAU(WI)	2		TREMPEALEAU	WI	2		WI	TREMPEALEAU-WI	55121	FALSE	0	
TRIMBLE(KY)	2		TRIMBLE	KY	2		KY	TRIMBLE-KY	21223	FALSE	0	
TUSCARAWAS(OH)	2		TUSCARAWAS	OH	2		OH	TUSCARAWAS-OH	39157	FALSE	0	
TUSCOLA(MI)	2		TUSCOLA	MI	2		MI	TUSCOLA-MI	26157	FALSE	0	
TWIGGS(GA)	2		TWIGGS	GA	2		GA	TWIGGS-GA	13289	FALSE	0	
TWIN FALLS(ID)	2		TWIN FALLS	ID	2		ID	TWIN FALLS-ID	16083	FALSE	0	
UNION(GA)	2		UNION	GA	2		GA	UNION-GA	13291	FALSE	0	
UNION(KY)	2		UNION	KY	2		KY	UNION-KY	21225	FALSE	0	
UNION(OR)	2		UNION	OR	2		OR	UNION-OR	41061	FALSE	0	
UNION(SC)	2		UNION	SC	2		SC	UNION-SC	45087	FALSE	0	
UPSON(GA)	2		UPSON	GA	2		GA	UPSON-GA	13293	FALSE	0	
VALDEZ CORDOVA(AK)	2		VALDEZ CORDOVA	AK	2		AK	VALDEZ CORDOVA-AK	02261	FALSE	0	
VAN BUREN(TN)	2		VAN BUREN	TN	2		TN	VAN BUREN-TN	47175	FALSE	0	
VAN WERT(OH)	2		VAN WERT	OH	2		OH	VAN WERT-OH	39161	FALSE	0	
VENANGO(PA)	2		VENANGO	PA	2		PA	VENANGO-PA	42121	FALSE	0	
VERNON(MO)	2		VERNON	MO	2		MO	VERNON-MO	29217	FALSE	0	
WABASH(IL)	2		WABASH	IL	2		IL	WABASH-IL	17185	FALSE	0	
WALTON(GA)	2		WALTON	GA	2		GA	WALTON-GA	13297	FALSE	0	
WARREN(IA)	2		WARREN	IA	2		IA	WARREN-IA	19181	FALSE	0	
WASHINGTON(FL)	2		WASHINGTON	FL	2		FL	WASHINGTON-FL	12133	FALSE	0	
WASHINGTON(UT)	2		WASHINGTON	UT	2		UT	WASHINGTON-UT	49053	FALSE	0	
WAUPACA(WI)	2		WAUPACA	WI	2		WI	WAUPACA-WI	55135	FALSE	0	
WAYNE(GA)	2		WAYNE	GA	2		GA	WAYNE-GA	13305	FALSE	0	
WAYNE(IA)	2		WAYNE	IA	2		IA	WAYNE-IA	19185	FALSE	0	
WAYNE(TN)	2		WAYNE	TN	2		TN	WAYNE-TN	47181	FALSE	0	
WAYNE(WV)	2		WAYNE	WV	2		WV	WAYNE-WV	54099	FALSE	0	
WEBSTER(IA)	2		WEBSTER	IA	2		IA	WEBSTER-IA	19187	FALSE	0	
WEBSTER(LA)	2		WEBSTER	LA	2		LA	WEBSTER-LA	22119	FALSE	0	
WELD(CO)	2		WELD	CO	2		CO	WELD-CO	08123	FALSE	0	
WHATCOM(WA)	2		WHATCOM	WA	2		WA	WHATCOM-WA	53073	FALSE	0	
WILKES(GA)	2		WILKES	GA	2		GA	WILKES-GA	13317	FALSE	0	
WILSON(NC)	2		WILSON	NC	2		NC	WILSON-NC	37195	FALSE	0	
WISE(TX)	2		WISE	TX	2		TX	WISE-TX	48497	FALSE	0	
WISE(VA)	2		WISE	VA	2		VA	WISE-VA	51195	FALSE	0	
WOODRUFF(AR)	2		WOODRUFF	AR	2		AR	WOODRUFF-AR	05147	FALSE	0	
YOLO(CA)	2		YOLO	CA	2		CA	YOLO-CA	06113	FALSE	0	
YORK(VA)	2		YORK	VA	2		VA	YORK-VA	51199	FALSE	0	
ACCOMACK(VA)	1		ACCOMACK	VA	1		VA	ACCOMACK-VA	51001	FALSE	0	
ADAIR(MO)	1		ADAIR	MO	1		MO	ADAIR-MO	29001	FALSE	0	
ALBANY(NY)	1		ALBANY	NY	1		NY	ALBANY-NY	36001	FALSE	0	
ALEXANDER(NC)	1		ALEXANDER	NC	1		NC	ALEXANDER-NC	37003	FALSE	0	
